y1(0.5),k1,k2
1.588769092478114686e+01,1.348000000000000000e+03,1.374000000000000000e+03
1.496855931173975307e+01,1.334000000000000000e+03,1.091000000000000000e+03
1.387370825014227549e+01,1.016000000000000000e+03,1.032000000000000000e+03
1.545507149854518403e+01,1.387000000000000000e+03,1.195000000000000000e+03
1.476249247115764618e+01,1.026000000000000000e+03,1.350000000000000000e+03
1.424424601020616343e+01,1.138000000000000000e+03,1.031000000000000000e+03
1.566823725733936534e+01,1.317000000000000000e+03,1.326000000000000000e+03
1.509456325322697978e+01,1.372000000000000000e+03,1.101000000000000000e+03
1.421262387085332790e+01,1.014000000000000000e+03,1.148000000000000000e+03
1.521064879942287895e+01,1.075000000000000000e+03,1.469000000000000000e+03
1.480743061202383792e+01,1.211000000000000000e+03,1.138000000000000000e+03
1.482444381220375185e+01,1.113000000000000000e+03,1.247000000000000000e+03
1.415592672347431069e+01,1.043000000000000000e+03,1.094000000000000000e+03
1.544130711819536650e+01,1.185000000000000000e+03,1.395000000000000000e+03
1.566157411185249337e+01,1.214000000000000000e+03,1.447000000000000000e+03
1.519862245926021771e+01,1.277000000000000000e+03,1.204000000000000000e+03
1.550494177422435094e+01,1.245000000000000000e+03,1.344000000000000000e+03
1.638893221884413620e+01,1.484000000000000000e+03,1.424000000000000000e+03
1.544243358300329660e+01,1.345000000000000000e+03,1.224000000000000000e+03
1.622650853983494557e+01,1.485000000000000000e+03,1.366000000000000000e+03
1.502768597486899260e+01,1.240000000000000000e+03,1.182000000000000000e+03
1.525555926872674917e+01,1.085000000000000000e+03,1.472000000000000000e+03
1.597065680235324336e+01,1.273000000000000000e+03,1.497000000000000000e+03
1.492326403805696522e+01,1.067000000000000000e+03,1.352000000000000000e+03
1.436241894109837425e+01,1.221000000000000000e+03,1.002000000000000000e+03
1.436375306139295915e+01,1.110000000000000000e+03,1.092000000000000000e+03
1.464042912955050824e+01,1.118000000000000000e+03,1.175000000000000000e+03
1.525659717850004071e+01,1.162000000000000000e+03,1.351000000000000000e+03
1.423018331253920721e+01,1.100000000000000000e+03,1.060000000000000000e+03
1.469272068633724615e+01,1.143000000000000000e+03,1.166000000000000000e+03
1.578322445546992014e+01,1.419000000000000000e+03,1.273000000000000000e+03
1.448839520251164004e+01,1.261000000000000000e+03,1.009000000000000000e+03
1.562117421941595730e+01,1.423000000000000000e+03,1.219000000000000000e+03
1.533306394892938052e+01,1.210000000000000000e+03,1.320000000000000000e+03
1.513312587310158541e+01,1.068000000000000000e+03,1.445000000000000000e+03
1.550062561666854144e+01,1.499000000000000000e+03,1.135000000000000000e+03
1.558296650608548894e+01,1.233000000000000000e+03,1.389000000000000000e+03
1.644221926851693993e+01,1.474000000000000000e+03,1.453000000000000000e+03
1.635229175315489059e+01,1.445000000000000000e+03,1.448000000000000000e+03
1.498286857396140626e+01,1.089000000000000000e+03,1.343000000000000000e+03
1.652177897922249983e+01,1.481000000000000000e+03,1.476000000000000000e+03
1.582222765486010907e+01,1.325000000000000000e+03,1.374000000000000000e+03
1.542433173430002036e+01,1.236000000000000000e+03,1.324000000000000000e+03
1.495323517611006636e+01,1.143000000000000000e+03,1.258000000000000000e+03
1.613311711848315255e+01,1.471000000000000000e+03,1.346000000000000000e+03
1.400295969552158049e+01,1.052000000000000000e+03,1.036000000000000000e+03
1.528039852488748274e+01,1.428000000000000000e+03,1.117000000000000000e+03
1.470817885240529677e+01,1.079000000000000000e+03,1.247000000000000000e+03
1.540999210347361625e+01,1.313000000000000000e+03,1.241000000000000000e+03
1.458297252157081481e+01,1.004000000000000000e+03,1.309000000000000000e+03
1.472197492091230941e+01,1.303000000000000000e+03,1.044000000000000000e+03
1.584952591797827104e+01,1.298000000000000000e+03,1.415000000000000000e+03
1.587862699382552378e+01,1.498000000000000000e+03,1.244000000000000000e+03
1.444812142982250336e+01,1.114000000000000000e+03,1.115000000000000000e+03
1.600554773320176594e+01,1.452000000000000000e+03,1.319000000000000000e+03
1.397713550961372420e+01,1.001000000000000000e+03,1.082000000000000000e+03
1.523093941008022512e+01,1.130000000000000000e+03,1.386000000000000000e+03
1.462253223500229105e+01,1.086000000000000000e+03,1.206000000000000000e+03
1.444762121165327429e+01,1.124000000000000000e+03,1.105000000000000000e+03
1.449455168393183868e+01,1.183000000000000000e+03,1.067000000000000000e+03
1.578886914928626517e+01,1.469000000000000000e+03,1.237000000000000000e+03
1.405958850425564322e+01,1.090000000000000000e+03,1.018000000000000000e+03
1.646902109686269000e+01,1.472000000000000000e+03,1.465000000000000000e+03
1.491084086210730675e+01,1.325000000000000000e+03,1.081000000000000000e+03
1.481946453178147216e+01,1.188000000000000000e+03,1.163000000000000000e+03
1.416799080005169920e+01,1.098000000000000000e+03,1.043000000000000000e+03
1.499021922372483395e+01,1.045000000000000000e+03,1.420000000000000000e+03
1.555733208092766162e+01,1.273000000000000000e+03,1.332000000000000000e+03
1.561138179547461746e+01,1.359000000000000000e+03,1.267000000000000000e+03
1.440757039260402017e+01,1.032000000000000000e+03,1.196000000000000000e+03
1.526224214125779177e+01,1.160000000000000000e+03,1.356000000000000000e+03
1.555139877364550038e+01,1.332000000000000000e+03,1.271000000000000000e+03
1.448942726869546149e+01,1.084000000000000000e+03,1.161000000000000000e+03
1.495901724071486960e+01,1.118000000000000000e+03,1.292000000000000000e+03
1.579688709579571082e+01,1.301000000000000000e+03,1.391000000000000000e+03
1.608315354944696551e+01,1.335000000000000000e+03,1.464000000000000000e+03
1.446156006964570828e+01,1.017000000000000000e+03,1.238000000000000000e+03
1.565767004727523926e+01,1.188000000000000000e+03,1.484000000000000000e+03
1.593516273142822115e+01,1.374000000000000000e+03,1.365000000000000000e+03
1.559022199361910666e+01,1.275000000000000000e+03,1.342000000000000000e+03
1.630102103481325670e+01,1.449000000000000000e+03,1.425000000000000000e+03
1.588395626017015339e+01,1.394000000000000000e+03,1.328000000000000000e+03
1.556080883782419022e+01,1.193000000000000000e+03,1.434000000000000000e+03
1.514304793030893670e+01,1.305000000000000000e+03,1.163000000000000000e+03
1.480751097233200220e+01,1.201000000000000000e+03,1.147000000000000000e+03
1.488963565933262956e+01,1.032000000000000000e+03,1.397000000000000000e+03
1.495399139468614358e+01,1.107000000000000000e+03,1.305000000000000000e+03
1.468573333822168792e+01,1.044000000000000000e+03,1.288000000000000000e+03
1.599721871224461189e+01,1.471000000000000000e+03,1.301000000000000000e+03
1.531366415430414207e+01,1.308000000000000000e+03,1.214000000000000000e+03
1.474701566471976655e+01,1.262000000000000000e+03,1.079000000000000000e+03
1.466286117167550707e+01,1.144000000000000000e+03,1.155000000000000000e+03
1.418046194166082508e+01,1.016000000000000000e+03,1.134000000000000000e+03
1.527597126592094412e+01,1.460000000000000000e+03,1.097000000000000000e+03
1.576519446230870258e+01,1.432000000000000000e+03,1.257000000000000000e+03
1.546726675175677812e+01,1.288000000000000000e+03,1.284000000000000000e+03
1.453594709199395218e+01,1.159000000000000000e+03,1.100000000000000000e+03
1.560668272599965078e+01,1.445000000000000000e+03,1.199000000000000000e+03
1.465299799527066860e+01,1.193000000000000000e+03,1.106000000000000000e+03
1.499420228114520448e+01,1.402000000000000000e+03,1.056000000000000000e+03
1.597355255053928325e+01,1.350000000000000000e+03,1.404000000000000000e+03
1.439363030907431273e+01,1.023000000000000000e+03,1.203000000000000000e+03
1.607074650239920288e+01,1.459000000000000000e+03,1.335000000000000000e+03
1.517012218109318944e+01,1.389000000000000000e+03,1.111000000000000000e+03
1.581626470097037895e+01,1.343000000000000000e+03,1.353000000000000000e+03
1.483731140933915604e+01,1.002000000000000000e+03,1.430000000000000000e+03
1.601621111693479449e+01,1.427000000000000000e+03,1.344000000000000000e+03
1.497186914629108578e+01,1.034000000000000000e+03,1.432000000000000000e+03
1.448478590222234708e+01,1.164000000000000000e+03,1.080000000000000000e+03
1.568429037745262455e+01,1.223000000000000000e+03,1.444000000000000000e+03
1.428018066927184648e+01,1.174000000000000000e+03,1.013000000000000000e+03
1.450097972552533498e+01,1.001000000000000000e+03,1.279000000000000000e+03
1.466403919495378894e+01,1.028000000000000000e+03,1.304000000000000000e+03
1.540848726700332172e+01,1.245000000000000000e+03,1.308000000000000000e+03
1.525836366966174396e+01,1.299000000000000000e+03,1.204000000000000000e+03
1.421052940966270484e+01,1.118000000000000000e+03,1.038000000000000000e+03
1.564479619530163745e+01,1.358000000000000000e+03,1.279000000000000000e+03
1.576322465676286733e+01,1.273000000000000000e+03,1.411000000000000000e+03
1.410212469583881223e+01,1.051000000000000000e+03,1.068000000000000000e+03
1.605542322355163876e+01,1.364000000000000000e+03,1.420000000000000000e+03
1.431660385882879893e+01,1.160000000000000000e+03,1.034000000000000000e+03
1.571903143993781349e+01,1.218000000000000000e+03,1.466000000000000000e+03
1.472523607952779123e+01,1.273000000000000000e+03,1.065000000000000000e+03
1.551362069600476445e+01,1.193000000000000000e+03,1.414000000000000000e+03
1.479336337836063642e+01,1.195000000000000000e+03,1.148000000000000000e+03
1.602639100904961467e+01,1.331000000000000000e+03,1.446000000000000000e+03
1.432224130353372438e+01,1.015000000000000000e+03,1.187000000000000000e+03
1.528321141753364643e+01,1.426000000000000000e+03,1.119000000000000000e+03
1.558760800038676386e+01,1.192000000000000000e+03,1.447000000000000000e+03
1.421624139166646827e+01,1.103000000000000000e+03,1.053000000000000000e+03
1.468490872516436241e+01,1.132000000000000000e+03,1.175000000000000000e+03
1.493996901804836952e+01,1.440000000000000000e+03,1.022000000000000000e+03
1.465254325535270574e+01,1.001000000000000000e+03,1.345000000000000000e+03
1.481264411804395387e+01,1.412000000000000000e+03,1.005000000000000000e+03
1.592522292841512233e+01,1.402000000000000000e+03,1.335000000000000000e+03
1.594423101095021700e+01,1.453000000000000000e+03,1.298000000000000000e+03
1.510952007404774200e+01,1.418000000000000000e+03,1.077000000000000000e+03
1.536519011894014675e+01,1.440000000000000000e+03,1.133000000000000000e+03
1.593537056909703153e+01,1.326000000000000000e+03,1.416000000000000000e+03
1.476525097259571773e+01,1.292000000000000000e+03,1.063000000000000000e+03
1.518835683482395638e+01,1.320000000000000000e+03,1.165000000000000000e+03
1.537449828116644213e+01,1.232000000000000000e+03,1.310000000000000000e+03
1.588971985572909240e+01,1.275000000000000000e+03,1.460000000000000000e+03
1.544706254667821987e+01,1.174000000000000000e+03,1.413000000000000000e+03
1.557314336196707139e+01,1.203000000000000000e+03,1.425000000000000000e+03
1.583088165923338231e+01,1.302000000000000000e+03,1.403000000000000000e+03
1.510012198091648905e+01,1.467000000000000000e+03,1.048000000000000000e+03
1.520713069594222588e+01,1.151000000000000000e+03,1.346000000000000000e+03
1.533269041742751604e+01,1.239000000000000000e+03,1.287000000000000000e+03
1.399100448390918316e+01,1.082000000000000000e+03,1.005000000000000000e+03
1.630423195016484783e+01,1.438000000000000000e+03,1.437000000000000000e+03
1.563108460021918056e+01,1.483000000000000000e+03,1.181000000000000000e+03
1.407839661413343002e+01,1.118000000000000000e+03,1.000000000000000000e+03
1.621733512341553052e+01,1.472000000000000000e+03,1.374000000000000000e+03
1.484105352020835689e+01,1.044000000000000000e+03,1.354000000000000000e+03
1.555918742822166578e+01,1.429000000000000000e+03,1.196000000000000000e+03
1.585503344926134162e+01,1.248000000000000000e+03,1.482000000000000000e+03
1.497826129141017937e+01,1.285000000000000000e+03,1.129000000000000000e+03
1.463280202211624292e+01,1.074000000000000000e+03,1.225000000000000000e+03
1.507451342120057269e+01,1.423000000000000000e+03,1.065000000000000000e+03
1.426861918697035314e+01,1.103000000000000000e+03,1.069000000000000000e+03
1.577751183268245150e+01,1.367000000000000000e+03,1.316000000000000000e+03
1.569219238303966968e+01,1.295000000000000000e+03,1.358000000000000000e+03
1.475167020883063707e+01,1.109000000000000000e+03,1.225000000000000000e+03
1.536965644447226964e+01,1.474000000000000000e+03,1.114000000000000000e+03
1.506786429322584198e+01,1.381000000000000000e+03,1.088000000000000000e+03
1.441078009291706508e+01,1.085000000000000000e+03,1.133000000000000000e+03
1.502804154461717090e+01,1.058000000000000000e+03,1.414000000000000000e+03
1.610015818179359215e+01,1.378000000000000000e+03,1.422000000000000000e+03
1.584880830155136344e+01,1.438000000000000000e+03,1.279000000000000000e+03
1.638607633475984571e+01,1.495000000000000000e+03,1.413000000000000000e+03
1.505832558898972451e+01,1.279000000000000000e+03,1.158000000000000000e+03
1.421863201088094719e+01,1.043000000000000000e+03,1.115000000000000000e+03
1.465639033894671250e+01,1.296000000000000000e+03,1.031000000000000000e+03
1.547718018261267758e+01,1.392000000000000000e+03,1.198000000000000000e+03
1.495110680973312789e+01,1.097000000000000000e+03,1.318000000000000000e+03
1.465218137877096538e+01,1.017000000000000000e+03,1.317000000000000000e+03
1.452117380259751833e+01,1.079000000000000000e+03,1.178000000000000000e+03
1.562514732646079807e+01,1.329000000000000000e+03,1.299000000000000000e+03
1.430344783655606733e+01,1.064000000000000000e+03,1.120000000000000000e+03
1.548345565057404016e+01,1.453000000000000000e+03,1.158000000000000000e+03
1.501686234264330189e+01,1.203000000000000000e+03,1.214000000000000000e+03
1.567515829457820331e+01,1.226000000000000000e+03,1.436000000000000000e+03
1.487835716171864497e+01,1.217000000000000000e+03,1.155000000000000000e+03
1.442499158773030032e+01,1.140000000000000000e+03,1.083000000000000000e+03
1.507236873508141528e+01,1.246000000000000000e+03,1.191000000000000000e+03
1.500835884281113053e+01,1.381000000000000000e+03,1.072000000000000000e+03
1.617426900879732088e+01,1.398000000000000000e+03,1.429000000000000000e+03
1.582582058088706134e+01,1.237000000000000000e+03,1.485000000000000000e+03
1.514247463237744817e+01,1.104000000000000000e+03,1.388000000000000000e+03
1.535030666322250781e+01,1.427000000000000000e+03,1.137000000000000000e+03
1.438195556796069674e+01,1.091000000000000000e+03,1.117000000000000000e+03
1.574497773345668783e+01,1.500000000000000000e+03,1.203000000000000000e+03
1.449782113389485971e+01,1.248000000000000000e+03,1.020000000000000000e+03
1.594911238843018175e+01,1.439000000000000000e+03,1.311000000000000000e+03
1.553996210275056988e+01,1.206000000000000000e+03,1.407000000000000000e+03
1.459088476583246852e+01,1.119000000000000000e+03,1.157000000000000000e+03
1.642777486243765139e+01,1.482000000000000000e+03,1.440000000000000000e+03
1.518984034488138235e+01,1.112000000000000000e+03,1.396000000000000000e+03
1.634964530054350007e+01,1.485000000000000000e+03,1.409000000000000000e+03
1.438592794852820411e+01,1.139000000000000000e+03,1.072000000000000000e+03
1.557416533074187903e+01,1.321000000000000000e+03,1.289000000000000000e+03
1.435404796808718153e+01,1.036000000000000000e+03,1.171000000000000000e+03
1.414788844256856315e+01,1.047000000000000000e+03,1.087000000000000000e+03
1.453843001004214841e+01,1.045000000000000000e+03,1.228000000000000000e+03
1.507691437978479776e+01,1.268000000000000000e+03,1.173000000000000000e+03
1.486232070354282619e+01,1.046000000000000000e+03,1.360000000000000000e+03
1.634113548225048262e+01,1.398000000000000000e+03,1.494000000000000000e+03
1.514485568242536573e+01,1.064000000000000000e+03,1.458000000000000000e+03
1.482500044497305502e+01,1.001000000000000000e+03,1.426000000000000000e+03
1.497652582922421161e+01,1.151000000000000000e+03,1.257000000000000000e+03
1.487846087134240314e+01,1.015000000000000000e+03,1.424000000000000000e+03
1.597297426731217307e+01,1.498000000000000000e+03,1.273000000000000000e+03
1.523326502406314731e+01,1.202000000000000000e+03,1.292000000000000000e+03
1.598380162920152259e+01,1.299000000000000000e+03,1.468000000000000000e+03
1.541540270697350046e+01,1.485000000000000000e+03,1.120000000000000000e+03
1.431052583312129300e+01,1.059000000000000000e+03,1.128000000000000000e+03
1.568946185791956438e+01,1.221000000000000000e+03,1.449000000000000000e+03
1.642336187147628834e+01,1.474000000000000000e+03,1.446000000000000000e+03
1.608988126482896774e+01,1.321000000000000000e+03,1.484000000000000000e+03
1.484556531199426921e+01,1.073000000000000000e+03,1.310000000000000000e+03
1.516550152118564654e+01,1.387000000000000000e+03,1.111000000000000000e+03
1.522905105862971631e+01,1.454000000000000000e+03,1.088000000000000000e+03
1.409783065719430439e+01,1.075000000000000000e+03,1.043000000000000000e+03
1.512421394666850638e+01,1.450000000000000000e+03,1.063000000000000000e+03
1.526392792331476223e+01,1.076000000000000000e+03,1.493000000000000000e+03
1.505200986212494385e+01,1.109000000000000000e+03,1.342000000000000000e+03
1.422452199108955817e+01,1.062000000000000000e+03,1.096000000000000000e+03
1.610341505343626878e+01,1.471000000000000000e+03,1.336000000000000000e+03
1.477119773680193227e+01,1.290000000000000000e+03,1.066000000000000000e+03
1.586195807456389417e+01,1.261000000000000000e+03,1.467000000000000000e+03
1.422270065379919046e+01,1.039000000000000000e+03,1.121000000000000000e+03
1.592698572147866898e+01,1.368000000000000000e+03,1.368000000000000000e+03
1.415796887048948172e+01,1.040000000000000000e+03,1.098000000000000000e+03
1.508852769917474923e+01,1.395000000000000000e+03,1.085000000000000000e+03
1.490922936136544230e+01,1.013000000000000000e+03,1.443000000000000000e+03
1.597545626267359431e+01,1.305000000000000000e+03,1.457000000000000000e+03
1.474120459403572880e+01,1.174000000000000000e+03,1.151000000000000000e+03
1.471340553214818136e+01,1.222000000000000000e+03,1.100000000000000000e+03
1.494334270615645899e+01,1.331000000000000000e+03,1.086000000000000000e+03
1.455727784600035513e+01,1.227000000000000000e+03,1.051000000000000000e+03
1.544745655588196698e+01,1.160000000000000000e+03,1.434000000000000000e+03
1.603965768805731429e+01,1.494000000000000000e+03,1.297000000000000000e+03
1.454600822635576129e+01,1.056000000000000000e+03,1.216000000000000000e+03
1.537136228142594341e+01,1.347000000000000000e+03,1.200000000000000000e+03
1.446436875857158988e+01,1.059000000000000000e+03,1.182000000000000000e+03
1.525790928621019660e+01,1.387000000000000000e+03,1.137000000000000000e+03
1.492705547275147104e+01,1.180000000000000000e+03,1.207000000000000000e+03
1.557692514232564385e+01,1.322000000000000000e+03,1.289000000000000000e+03
1.439985932300154836e+01,1.054000000000000000e+03,1.165000000000000000e+03
1.455237644199777591e+01,1.106000000000000000e+03,1.158000000000000000e+03
1.517983299863100477e+01,1.473000000000000000e+03,1.065000000000000000e+03
1.434315926535746577e+01,1.184000000000000000e+03,1.023000000000000000e+03
1.598070281256819314e+01,1.481000000000000000e+03,1.288000000000000000e+03
1.540732888942936363e+01,1.141000000000000000e+03,1.446000000000000000e+03
1.588834032173915389e+01,1.364000000000000000e+03,1.358000000000000000e+03
1.561503885114451151e+01,1.248000000000000000e+03,1.383000000000000000e+03
1.583166291245620450e+01,1.236000000000000000e+03,1.489000000000000000e+03
1.577990700399818813e+01,1.429000000000000000e+03,1.264000000000000000e+03
1.512226187682907330e+01,1.358000000000000000e+03,1.118000000000000000e+03
1.510276562333891093e+01,1.438000000000000000e+03,1.064000000000000000e+03
1.481644004597389497e+01,1.304000000000000000e+03,1.069000000000000000e+03
1.540686207213981262e+01,1.200000000000000000e+03,1.361000000000000000e+03
1.579374222510447723e+01,1.427000000000000000e+03,1.270000000000000000e+03
